601650000;4007430181695;Metabo H 16-500;Horkovzdušná pistole Metabo H 16-500;2166
601750000;4007430193247;Metabo BS 175;Dvoukotouèová bruska Metabo BS 175;9668
602012000;4007430237118;Metabo AS 20 L;Vysavaè Metabo AS 20 L;5433
602013000;4007430237125;Metabo ASA 32 L;Vysavaè Metabo ASA 32 L;6038
602014000;4007430246677;Metabo ASA 25 L PC;Vysavaè Metabo ASA 25 L PC;6643
602015000;4007430246721;Metabo ASA 30 L PC Inox;Vysavaè Metabo ASA 30 L PC Inox;8216
602019000;4007430028075;Metabo Ta E 2019;Sponkovaèka Metabo Ta E 2019;6522
602024000;4007430241054;Metabo ASR 25 L SC;Vysavaè Metabo ASR 25 L SC;12088
602026000;4007430117625;Metabo Sr 20-23;Vibraèní bruska Metabo Sr 20-23;4344
602034000;4007430241092;Metabo ASR 50 L SC Vibra;Vysavaè Metabo ASR 50 L SC Vibra;16323
602045000;4007430241115;Metabo ASR 50 M SC Vibra;Vysavaè Metabo ASR 50 M SC Vibra;21163
602050000;4007430201713;Metabo PWE 11-100;Bruska na kámen Metabo PWE 11-100;11846
602055000;4007430203885;Metabo ASR 35 L AutoClean;Vysavaè Metabo ASR 35 L AutoClean;15718
602057000;4007430250094;Metabo ASR 35 L ACP;Vysavaè Metabo ASR 35 L ACP;18138
602058000;4007430250124;Metabo ASR 35 M ACP;Vysavaè Metabo ASR 35 M ACP;22978
602060000;4007430198952;Metabo HE 20-600 krabice;Horkovzdušná pistole Metabo HE 20-600 krabice;3255
602100500;4007430213518;Metabo BS 14.4 LT;Aku vrtaèka Metabo BS 14.4 LT;9668
602100510;4007430261502;Metabo BS 14.4 LT Compact 2x2,0Ah /1-13mm/;Aku vrtaèka Metabo BS 14.4 LT Compact 2x2,0Ah /1-13mm/;7490
602101500;4007430213570;Metabo BS 14.4 LT Quick;Aku vrtaèka Metabo BS 14.4 LT Quick;10757
602102500;4007430213471;Metabo BS 18 LT 2x4,0Ah;Aku vrtaèka Metabo BS 18 LT 2x4,0Ah;10878
602102530;4007430261519;Metabo BS 18 LT Compact 2x2,0Ah /1-13mm/;Aku vrtaèka Metabo BS 18 LT Compact 2x2,0Ah /1-13mm/;8579
602102650;4007430236708;Metabo BS 18 LT 5,2Ah;Aku vrtaèka Metabo BS 18 LT 5,2Ah;14024
602102890;4007430236630;Metabo BS 18 LT bez aku vložka;Aku vrtaèka Metabo BS 18 LT bez aku vložka;5433
602103500;4007430213587;Metabo SB 18 LT 4,0 Ah;Aku pøíklepová vrtaèka Metabo SB 18 LT 4,0 Ah;10757
602103890;4007430236654;Metabo SB 18 LT bez aku vložka;Aku pøíklepová vrtaèka Metabo SB 18 LT bez aku vložka;6038
602104500;4007430229861;Metabo BS 18 LT Quick 2x4,0 Ah;Aku vrtaèka Metabo BS 18 LT Quick 2x4,0 Ah;10757
602104890;4007430236647;Metabo BS 18 LT Quick bez aku vložka;Aku vrtaèka Metabo BS 18 LT Quick bez aku vložka;6038
602106000;4007430203977;Metabo RC 14.4 - 18;Stavební rádio Metabo RC 14.4 - 18;5917
602109610;4007430216595;Metabo BS 18 LTX Quick 4,0 Ah;Aku vrtaèka Metabo BS 18 LTX Quick 4,0 Ah;15113
602111850;4007430236340;Metabo BSA 14.4-18 LED;Aku svítilna Metabo BSA 14.4-18 LED;5917
602113000;4007430209139;Metabo PowerMaxx RC;Stavební rádio Metabo PowerMaxx RC;3255
602115500;4007430146243;Metabo SE 12-115+pøíslušenství;Satinaèní bruska Metabo SE 12-115+pøíslušenství;21526
602115510;4007430150660;Metabo SE 12-115;Satinaèní bruska bez pøíslušenství Metabo SE 12-115;16202
602116500;4007430210357;Metabo BS 18 Li - Facelift 2012 2x1,5Ah;Aku vrtaèka Metabo BS 18 Li - Facelift 2012 2x1,5Ah;5433
602117000;4007430216267;Metabo PowerMaxx KPA 10.8 600 ml 1x1,5 Ah;Aku pistole na kartuše Metabo PowerMaxx KPA 10.8 600 ml 1x1,5 Ah;9668
602117600;4007430220431;Metabo PowerMaxx KPA 10.8 600 ml 1x4,0 Ah;Aku pistole na kartuše Metabo PowerMaxx KPA 10.8 600 ml 1x4,0 Ah;10757
602117610;4007430229069;Metabo PowerMaxx KPA 10.8 400 ml 1x4,0 Ah;Aku pistole na kartuše Metabo PowerMaxx KPA 10.8 400 ml 1x4,0 Ah;9668
602117850;4007430213358;Metabo PowerMaxx KPA 10.8 600 ml bez aku;Aku pistole na kartuše Metabo PowerMaxx KPA 10.8 600 ml bez aku;6522
602132500;4007430195609;Metabo RBE 12-180 Set;Elektronická pásová bruska na trubky Metabo RBE 12-180 Set;28060
602132510;4007430195616;Metabo RBE 12-180;Elektronická pásová bruska na trubky Metabo RBE 12-180;25882
602133500;4007430195623;Metabo KNSE 12-150 Set;Elektronická bruska koutových svárù Metabo KNSE 12-150 Set;22615
602134500;4007430195647;Metabo BFE 9-90 Set;Elektronický pásový pilník Metabo BFE 9-90 Set;17291
602170890;4007430236937;Metabo W 18 LTX 115 bez aku vložka;Aku úhlová bruska Metabo W 18 LTX 115 bez aku vložka;6038
602174610;4007430216489;Metabo W 18 LTX 125 2x4,0 Ah;Aku úhlová bruska Metabo W 18 LTX 125 2x4,0 Ah;14024
602174650;4007430236661;Metabo W 18 LTX 125 2x5,2 Ah;Aku úhlová bruska Metabo W 18 LTX 125 2x5,2 Ah;16202
602174890;4007430236845;Metabo W 18 LTX 125 bez aku vložka;Aku úhlová bruska Metabo W 18 LTX 125 bez aku vložka;6038
602175000;4007430138958;Metabo PE 12-175;Úhlová leštièka Metabo PE 12-175;9668
602175870;4007430227805;Metabo PE 12-175 renovaèní set;Úhlová leštièka Metabo PE 12-175 renovaèní set;11846
602177000;4007430201706;Metabo AHS 36 V 3/14;Aku nùžky na živý plot Metabo AHS 36 V 3/14;10757
602177860;4007430215208;Metabo AHS 36 V - 2x1,5 Ah;Aku nùžky na živý plot Metabo AHS 36 V - 2x1,5 Ah;12935
602183500;4007430221360;Metabo RBE 9-60 Set;Pásová bruska na trubky Metabo RBE 9-60 Set;25882
602190510;4007430261540;Metabo SB 18 Li 2x2,0Ah /1-13mm/;Aku pøíklepová vrtaèka Metabo SB 18 Li 2x2,0Ah /1-13mm/;7490
602191500;4007430238818;Metabo BS 18 LTX Impuls 2x4,0 Ah;Aku vrtaèka Metabo BS 18 LTX Impuls 2x4,0 Ah;12814
602191650;4007430238948;Metabo BS 18 LTX Impuls 2x5,2Ah;Aku vrtaèka Metabo BS 18 LTX Impuls 2x5,2Ah;13782
602191890;4007430238917;Metabo BS 18 LTX Impuls bez akuvložka;Aku vrtaèka Metabo BS 18 LTX Impuls bez akuvložka;6038
602192890;4007430239051;Metabo SB 18 LTX Impuls bez akuvložka;Aku pøíklepová vrtaèka Metabo SB 18 LTX Impuls bez akuvložka;6643
602193500;4007430238924;Metabo BS 18 LTX Quick 2x4,0 Ah;Aku vrtaèka Metabo BS 18 LTX Quick 2x4,0 Ah;15113
602193650;4007430238931;Metabo BS 18 LTX Quick 2x5,2 Ah;Aku vrtaèka Metabo BS 18 LTX Quick 2x5,2 Ah;16928
602193890;4007430238955;Metabo BS 18 LTX Quick bez aku;Aku vrtaèka Metabo BS 18 LTX Quick bez aku;6643
602194500;4007430213365;Metabo BS 12 NiCd Facelift;Aku vrtaèka Metabo BS 12 NiCd Facelift;3255
602195500;4007430213174;Metabo SSW 18 LTX 200 Set 4,0 Ah;Aku rázový utahovák Metabo SSW 18 LTX 200 Set 4,0 Ah;12935
602195850;4007430213242;Metabo SSW 18 LT bez aku;Aku rázový utahovák Metabo SSW 18 LT bez aku;6038
602195890;4007430236623;Metabo SSW 18 LTX 200 bez aku vložka;Aku rázový utahovák Metabo SSW 18 LTX 200 bez aku vložka;6038
602196500;4007430213259;Metabo SSD 18 LT 200 Set 2x4,0 Ah;Aku rázový utahovák Metabo SSD 18 LT 200 Set 2x4,0 Ah;12935
602196850;4007430213297;Metabo SSD 18 LTX bez aku;Aku rázový utahovák Metabo SSD 18 LTX bez aku;6038
602196890;4007430236685;Metabo SSD 18 LTX 200bez aku;Aku rázový utahovák Metabo SSD 18 LTX 200bez aku;6038
602197500;4007430238375;Metabo BS 18 LTX BL Quick 2x4,0 Ah;Aku vrtaèka Metabo BS 18 LTX BL Quick 2x4,0 Ah;15718
602197650;4007430240019;Metabo BS 18 LTX BL Quick 2x5,2 Ah;Aku vrtaèka Metabo BS 18 LTX BL Quick 2x5,2 Ah;17291
602197890;4007430238382;Metabo BS 18 LTX BL Quick bez aku vložka;Aku vrtaèka Metabo BS 18 LTX BL Quick bez aku vložka;7853
602198500;4007430242761;Metabo SSW 18 LTX 600 4,0Ah;Aku rázový utahovák Metabo SSW 18 LTX 600 4,0Ah;16928
602198650;4007430244109;Metabo SSW 18 LTX 600 5,2 Ah;Aku rázový utahovák Metabo SSW 18 LTX 600 5,2 Ah;18138
602198890;4007430244093;Metabo SSW 18 LTX 600 bez aku;Aku rázový utahovák Metabo SSW 18 LTX 600 bez aku;9668
602199500;4007430238436;Metabo SB 18 LTX BL Quick 2x4,0 Ah;Aku pøíklepová vrtaèka Metabo SB 18 LTX BL Quick 2x4,0 Ah;16202
602199650;4007430240033;Metabo SB 18 LTX BL Quick 2x5,2 Ah;Aku pøíklepová vrtaèka Metabo SB 18 LTX BL Quick 2x5,2 Ah;17775
602199890;4007430238443;Metabo SB 18 LTX BL Quick bez aku vložka;Aku pøíklepová vrtaèka Metabo SB 18 LTX BL Quick bez aku vložka;8458
602200500;4007430239112;Metabo SB 18 LTX Quick 2x4,0 Ah;Aku pøíklepová vrtaèka Metabo SB 18 LTX Quick 2x4,0 Ah;15113
602200650;4007430239105;Metabo SB 18 LTX Quick 2x5,2 Ah;Aku pøíklepová vrtaèka Metabo SB 18 LTX Quick 2x5,2 Ah;16202
602200890;4007430239075;Metabo SB 18 LTX Quick bez aku vložka;Aku pøíklepová vrtaèka Metabo SB 18 LTX Quick bez aku vložka;7248
602201500;4007430238962;Metabo BS 18 LTX-X3 Quick 2x5,2 Ah;Aku vrtaèka Metabo BS 18 LTX-X3 Quick 2x5,2 Ah;19953
602203000;4007430205889;Metabo AHS 36-65 V;Aku nùžky na živý plot Metabo AHS 36-65 V;15113
602204000;4007430246615;Metabo SSW 650;Rázový utahovák Metabo SSW 650;10878
602205500;4007430244277;Metabo SSW 18 LTX 400 BL 2x4,0Ah;Aku rázový utahovák Metabo SSW 18 LTX 400 BL 2x4,0Ah;14508
602205650;4007430246493;Metabo SSW 18 LTX 400 BL 2x5,2Ah;Aku rázový utahovák Metabo SSW 18 LTX 400 BL 2x5,2Ah;15718
602205890;4007430244284;Metabo SSW 18 LTX 400 BL bez aku;Aku rázový utahovák Metabo SSW 18 LTX 400 BL bez aku;8458
602233000;4007430241009;Metabo RF 60;Pneuhustiè Metabo RF 60;641
602234000;4007430241016;Metabo RF 60 G;Pneuhustiè Metabo RF 60 G;1016
602235000;4007430241023;Metabo RF 80 G ;Pneuhustiè Metabo RF 80 G ;2408
602236000;4007430241030;Metabo RF 80 D;Pneuhustiè Metabo RF 80 D;2892
602264500;4007430214324;Metabo PowerMaxx ASE 2x1.5 Ah;Aku meèová pila Metabo PowerMaxx ASE 2x1.5 Ah;7490
602268850;4007430189172;Metabo KSA 18 LTX bez aku;Aku okružní pila Metabo KSA 18 LTX bez aku;7248
602268870;4007430246806;Metabo KSA 18 LTX 2x5,2 Ah;Aku okružní pila Metabo KSA 18 LTX 2x5,2 Ah;16928
602269650;4007430246899;Metabo ASE 18 LTX 2x5,2 Ah;Aku pila ocaska Metabo ASE 18 LTX 2x5,2 Ah;16928
602269850;4007430187727;Metabo ASE 18 LTX bez aku;Aku pila ocaska Metabo ASE 18 LTX bez aku;6038
602298650;4007430246974;Metabo STA 18 LTX 2x5,2 Ah;Aku pøímoèará pila Metabo STA 18 LTX 2x5,2 Ah;16928
602298850;4007430199164;Metabo STA 18 LTX bez aku;Aku pøímoèará pila Metabo STA 18 LTX bez aku;6038
602335000;4007430169204;Metabo CS 23-355;Pila na øezání kovù Metabo CS 23-355;8579
602365000;4007430197542;Metabo HE 23-650 Control;Horkovzdušná pistole Metabo HE 23-650 Control;4344
602540000;4007430247360;Metabo KGS 254 M;Pokosová pila Metabo KGS 254 M;8458
603030000;4007430011008;Metabo Ta E 3030;Sponkovaèka Metabo Ta E 3030;8579
604111000;4007430221537;Metabo DP 18-5 SA;Drenážní pumpa Metabo DP 18-5 SA;15113
604112000;4007430221544;Metabo DP 28-10 S Inox;Drenážní pumpa Metabo DP 28-10 S Inox;26971
604113000;4007430221551;Metabo SP 24-46 SG;Staveništní èerpadlo Metabo SP 24-46 SG;19469
604114000;4007430221568;Metabo SP 28-50 S Inox;Staveništní èerpadlo Metabo SP 28-50 S Inox;23704
604115500;4007430227911;Metabo DMH 30 Set;Vzduchové sekací kladivo Metabo DMH 30 Set;2166
604116500;4007430228918;Metabo DG 25 Set;Vzduchová pøímá bruska Metabo DG 25 Set;2166
604117000;4007430229854;Metabo DS 14;Vzduchový šroubovák Metabo DS 14;3255
604118500;4007430228987;Metabo DSSW 360 Set 1/2;Vzduchový rázový utahovák Metabo DSSW 360 Set 1/2;2166
604119500;4007430228963;Metabo DRS 68 Set 1/2;Vzduchová rázová ráèna Metabo DRS 68 Set 1/2;2287
604120000;4007430228956;Metabo DB 10;Vzduchová vrtaèka Metabo DB 10;2166
604480000;4007430192998;Metabo BHE 2243;Vrtací kladivo Metabo BHE 2243;4223
605052000;4007430207234;Metabo BAS 505 Precision WNB;Pásová pila Metabo BAS 505 Precision WNB;53954
606101500;4007430163479;Metabo SBE 610;Pøíklepová vrtaèka Metabo SBE 610;4344
606153000;4007430203731;Metabo BHE 2444 - plast kryt pøevodù;Vrtací kladivo Metabo BHE 2444 - plast kryt pøevodù;3618
606154000;4007430203748;Metabo KHE 2444 - plast kryt pøevodù;Kombinované kladivo Metabo KHE 2444 - plast kryt pøevodù;3618
606157000;4007430240897;Metabo KHE 2644;Kombinované kladivo Metabo KHE 2644;4223
606421000;4007430199928;Metabo WX 2000-230;Úhlová bruska Metabo WX 2000-230;4344
606449000;4007430189707;Metabo WX 24-230;Úhlová bruska Metabo WX 24-230;6522
606459000;4007430195968;Metabo WX 22-230;Úhlová bruska Metabo WX 22-230;4828
606464000;4007430265340;Metabo WE 22-230 MVT;Úhlová bruska Metabo WE 22-230 MVT;4828
606469000;4007430268204;Metabo WE 24-230 MVT;Úhlová bruska Metabo WE 24-230 MVT;6522
606472000;4007430268259;Metabo WEA 24-230 MVT Quick ;Úhlová bruska Metabo WEA 24-230 MVT Quick ;8095
606475000;4007430268334;Metabo WE 26-230 MVT Quick;Úhlová bruska Metabo WE 26-230 MVT Quick;9668
606476000;4007430267863;Metabo WEA 26-230 MVT Quick;Úhlová bruska Metabo WEA 26-230 MVT Quick;10273
606721000;4007430203755;Metabo W 1080 (115);Úhlová bruska Metabo W 1080 (115);2166
606722000;4007430203762;Metabo W 1080 (125);Úhlová bruska Metabo W 1080 (125);2166
606724000;4007430208019;Metabo W 1080-125 RT;Úhlová bruska Metabo W 1080-125 RT;4344
606725500;4007430229267;Metabo W 720-115;Úhlová bruska Metabo W 720-115;1924
606726000;4007430229274;Metabo W 720-125;Úhlová bruska Metabo W 720-125;1924
606727000;4007430229298;Metabo W 820-115;Úhlová bruska Metabo W 820-115;2045
606728000;4007430229335;Metabo W 820-125;Úhlová bruska Metabo W 820-125;2045
606870000;4007430015327;Metabo Ku 6870;Nùžky na plech Metabo Ku 6870;17291
606872000;4007430015440;Metabo Ku 6872;Nùžky na plech Metabo Ku 6872;12935
606875000;4007430015549;Metabo Kn 6875;Vysekávaè Metabo Kn 6875;18380
608745000;4007430180759;Metabo HS 8745;Nùžky na živý plot Metabo HS 8745;4828
608755000;4007430180773;Metabo HS 8755;Nùžky na živý plot Metabo HS 8755;5433
608765000;4007430180803;Metabo HS 8765;Nùžky na živý plot Metabo HS 8765;5917
608855000;4007430180834;Metabo HS 8855;Nùžky na živý plot Metabo HS 8855;7490
608865000;4007430180872;Metabo HS 8865;Nùžky na živý plot Metabo HS 8865;8095
608875000;4007430180896;Metabo HS 8875;Nùžky na živý plot Metabo HS 8875;8579
609225500;4007430151384;Metabo FSX 200 Intec;Excentrická bruska Metabo FSX 200 Intec;2166
611350000;4007430214218;Metabo SRE 4350 TurboTec;Vibraèní bruska Metabo SRE 4350 TurboTec;6522
611351000;4007430214232;Metabo SRE 4351 TurboTec;Vibraèní bruska Metabo SRE 4351 TurboTec;7248
611750000;4007430193230;Metabo TNS 175;Dvoukotouèová bruska Metabo TNS 175;7248
613060000;4007430230478;Metabo WEF 9-125;Úhlová bruska Metabo WEF 9-125;7006
618121000;4007430087805;Metabo K E 3000;Lepící pistole Metabo K E 3000;2166
619000650;4007430272683;Metabo KS 18 LTX 216 2x5,2Ah;Aku pokosová pila Metabo KS 18 LTX 216 2x5,2Ah;18138
619000850;4007430256621;Metabo KS 18 LTX 216 bez aku;Aku pokosová pila Metabo KS 18 LTX 216 bez aku;9668
619001650;4007430272690;Metabo KGS 18 LTX 216 2x5,2Ah;Aku pokosová pila Metabo KGS 18 LTX 216 2x5,2Ah;20558
619001850;4007430256638;Metabo KGS 18 LTX 216 bez aku;Aku pokosová pila Metabo KGS 18 LTX 216 bez aku;12088
619125000;4007430193292;Metabo DS 125;Dvoukotouèová bruska Metabo DS 125;3255
619150000;4007430193285;Metabo DS 150;Dvoukotouèová bruska Metabo DS 150;4344
619175000;4007430193278;Metabo DS 175;Dvoukotouèová bruska Metabo DS 175;5433
619200000;4007430193261;Metabo DS 200;Dvoukotouèová bruska Metabo DS 200;8458
619201000;4007430193254;Metabo DSD 200;Dvoukotouèová bruska Metabo DSD 200;9668
619216000;4007430256539;Metabo KS 216 M Lasercut;Pokosová pila Metabo KS 216 M Lasercut;4344
619250000;4007430193223;Metabo DSD 250;Dvoukotouèová bruska Metabo DSD 250;13782
619260000;4007430256560;Metabo KGS 216 M;Pokosová pila Metabo KGS 216 M;6038
619305000;4007430256515;Metabo KGS 305 M;Pokosová pila Metabo KGS 305 M;14508
620001000;4007430096456;Metabo DWSE 6,3;Šroubovák Metabo DWSE 6,3;9668
620002000;4007430095923;Metabo USE 8;Šroubovák Metabo USE 8;9668
620003000;4007430096548;Metabo SE 2800;Šroubovák Metabo SE 2800;7006
620004000;4007430096531;Metabo SE 4000;Šroubovák Metabo SE 4000;7006
620005000;4007430183842;Metabo SE 4000 M + SM 5-55;Šroubovák na sádrokarton Metabo SE 4000 M + SM 5-55;10757
620016000;4007430150387;Metabo HS 45;Nùžky na živý plot Metabo HS 45;3618
620017000;4007430150394;Metabo HS 55;Nùžky na živý plot Metabo HS 55;4102
620035000;4007430175571;Metabo WQ 1000;Úhlová bruska Metabo WQ 1000;3618
